pessoa_id;telefone_principal;telefone_secundario
7508;(33) 7301-5302;
7509;(21) 5503-2188;
7510;(11) 7711-5076;
7511;(48) 2033-6044;
7512;(61) 9831-8400;
7513;(11) 6394-2117;
7514;(18) 5651-5440;
7515;(64) 6073-6491;
7516;(19) 4571-9691;
7517;(24) 6522-5099;
7518;(65) 2114-4084;
7519;(12) 5907-6896;
7520;(42) 6729-9043;
7521;(81) 7835-5739;
7522;(19) 3900-4241;
7523;(12) 5571-7692;
7524;(51) 7258-6817;
7525;(48) 4143-5250;
7526;(11) 3765-6676;
7527;(44) 5581-3491;
7528;(21) 3835-5954;
7529;(64) 6970-4857;
7530;(22) 2366-7612;
7531;(11) 9980-5727;
7532;(44) 5044-3944;
7533;(11) 4275-4137;
7534;(34) 3758-5877;
7535;(16) 3081-5118;
7536;(34) 9265-4171;
7537;(41) 3587-6302;
7538;(62) 6935-2992;
7539;(21) 5002-6340;
7540;(44) 6543-4225;
7541;(11) 8935-8698;
7542;(81) 7999-2070;
7543;(31) 3281-4265;
7544;(62) 2877-7003;
7545;(15) 7608-6573;
7546;(11) 8472-6805;
7547;(81) 7809-5985;
7548;(31) 4062-4492;
7549;(81) 9798-5500;
7550;(71) 9368-2631;
7551;(27) 7765-7425;
7552;(84) 8122-4992;
7553;(21) 4679-5297;
7554;(85) 7518-5178;
7555;(46) 9047-8970;
7556;(19) 8642-2252;
7557;(19) 9743-3976;
7558;(17) 2191-7084;
7559;(21) 4257-7471;
7560;(28) 5991-2391;
7561;(11) 5143-3838;
7562;(81) 4153-3065;
7563;(51) 9128-3242;
7564;(81) 7185-8176;
7565;(16) 7879-6551;
7566;(48) 9499-2820;
7567;(11) 5116-2884;
7568;(61) 5495-7714;
7569;(11) 4679-6438;
7570;(61) 4405-7018;
7571;(16) 2840-6129;
7572;(11) 6943-6803;
7573;(22) 8148-9917;
7574;(21) 7145-6448;
7575;(62) 6935-3642;
7576;(81) 6299-4152;
7577;(41) 3351-4845;
7578;(15) 2453-4790;
7579;(81) 6368-8595;
7580;(21) 6412-8262;
7581;(44) 4158-6317;
7582;(83) 8616-7712;
7583;(17) 7912-6557;
7584;(95) 9138-6160;
7585;(11) 8451-2209;
7586;(83) 5429-3734;
7587;(71) 4731-5582;
7588;(12) 8351-8926;
7589;(98) 3087-6677;
7590;(27) 4308-8574;
7591;(16) 2756-2298;
7592;(21) 2094-4012;
7593;(41) 7635-8739;
7594;(81) 5876-3621;
7595;(21) 8892-8818;
7596;(48) 5650-8970;
7597;(21) 8399-4828;
7598;(21) 4941-7256;
7599;(51) 4511-5078;
7600;(28) 9607-6321;
7601;(31) 3983-8593;
7602;(47) 3726-5507;
7603;(87) 8525-3337;
7604;(51) 2739-6823;
7605;(21) 3849-3559;
7606;(85) 8669-8105;
7607;(19) 6987-6389;
7608;(65) 6862-6265;
7609;(21) 9471-9110;
7610;(21) 4878-9496;
7611;(11) 3804-8350;
7612;(43) 2635-8418;
7613;(31) 7710-6174;
7614;(85) 8415-4010;
7615;(24) 6465-9712;
7616;(34) 8356-9643;
7617;(19) 2020-3787;
7618;(42) 3858-4818;
7619;(79) 6344-3002;
7620;(19) 8301-6914;
7621;(27) 7799-8796;
7622;(43) 4073-9556;
7623;(61) 9874-9361;
7624;(27) 5397-7089;
7625;(46) 9994-6206;
7626;(14) 4687-7987;
7627;(21) 8049-6319;
7628;(62) 2398-3440;
7629;(11) 7663-4687;
7630;(19) 5642-3195;
7631;(83) 9954-2524;
7632;(47) 5253-3333;
7633;(11) 9852-3733;
7634;(11) 7321-6495;
7635;(84) 5850-5981;
7636;(21) 6022-7632;
7637;(12) 4507-5553;
7638;(32) 2754-8257;
7639;(69) 3752-9099;
7640;(27) 9207-3117;
7641;(11) 9307-6231;
7642;(24) 8839-7701;
7643;(48) 6310-4357;
7644;(27) 7174-4752;
7645;(21) 9949-6432;
7646;(65) 4955-4292;
7647;(61) 6813-8708;
7648;(53) 7591-3631;
7649;(49) 6506-3920;
7650;(11) 6698-5007;
7651;(44) 5583-4516;
7652;(85) 6954-6645;
7653;(28) 9288-2162;
7654;(11) 7274-8611;
7655;(22) 7261-9543;
7656;(51) 2052-5729;
7657;(11) 4256-4246;
7658;(48) 5204-7395;
7659;(21) 3344-5449;
7660;(14) 2946-5166;
7661;(18) 8276-5688;
7662;(19) 4833-5529;
7663;(32) 4642-2975;
7664;(47) 5910-2597;
7665;(27) 9038-6044;
7666;(87) 8843-2168;
7667;(55) 4533-4896;
7668;(11) 8909-5798;
7669;(34) 5162-9235;
7670;(18) 3306-4174;
7671;(61) 8413-2951;
7672;(22) 8245-9050;
7673;(79) 2735-3164;
7674;(67) 7403-6608;
7675;(17) 3635-3360;
7676;(11) 8402-5631;
7677;(81) 5303-6580;
7678;(18) 9155-5859;
7679;(47) 3867-3302;
7680;(11) 5939-8485;
7681;(16) 6567-2681;
7682;(11) 8943-4214;
7683;(21) 4509-9895;
7684;(21) 6068-9285;
7685;(19) 9673-5426;
7686;(11) 4120-4066;
7687;(44) 8964-5836;
7688;(31) 9629-7753;
7689;(19) 3601-3389;
7690;(81) 6319-2199;
7691;(12) 9676-7974;
7692;(14) 7032-6519;
7693;(11) 5290-6061;
7694;(51) 7319-9854;
7695;(45) 6664-3027;
7696;(71) 6356-3204;
7697;(11) 9035-4149;
7698;(71) 5548-9330;
7699;(11) 5370-8774;
7700;(21) 6805-9258;
7701;(71) 2459-3966;
7702;(21) 6173-6667;
7703;(31) 4436-7438;
7704;(31) 7390-4135;
7705;(81) 7102-8762;
7706;(85) 8708-7209;
7707;(31) 3658-4863;
7708;(11) 4249-9504;
7709;(15) 9581-7254;
7710;(61) 3771-6354;
7711;(54) 5401-6919;
7712;(41) 2117-7654;
7713;(31) 8769-7843;
7714;(11) 2653-9474;
7715;(11) 4166-5669;
7716;(11) 2899-6325;
7717;(81) 3515-3827;
7718;(31) 9525-3424;
7719;(21) 6741-4528;
7720;(11) 6742-2179;
7721;(11) 8861-7556;
7722;(81) 6968-2566;
7723;(82) 8163-2352;
7724;(51) 7549-7389;
7725;(11) 8245-5468;
7726;(19) 5331-2835;
7727;(79) 8685-7816;
7728;(61) 5158-5681;
7729;(81) 3022-8829;
7730;(27) 6982-5893;
7731;(11) 5269-2311;
7732;(62) 8118-5716;
7733;(53) 9343-7928;
7734;(31) 8986-4969;
7735;(71) 5651-4233;
7736;(33) 3635-7170;
7737;(86) 8146-5676;
7738;(47) 7024-7221;
7739;(14) 8660-5819;
7740;(21) 2940-3667;
7741;(11) 3965-6603;
7742;(75) 6930-8780;
7743;(11) 4666-6371;
7744;(19) 9218-6078;
7745;(85) 7279-2172;
7746;(31) 2639-7307;
7747;(11) 4338-5300;
7748;(11) 6479-9800;
7749;(11) 2320-6775;
7750;(27) 8292-3389;
7751;(11) 6831-4392;
7752;(43) 3475-9930;
7753;(47) 6918-4229;
7754;(61) 2771-5313;
7755;(11) 2606-8725;
7756;(53) 5611-5113;
7757;(11) 3658-3019;
7758;(11) 2464-7791;
7759;(11) 5781-4067;
7760;(31) 8138-5224;
7761;(21) 9136-9657;
7762;(16) 3026-5536;
7763;(61) 3610-9939;
7764;(15) 6337-4335;
7765;(61) 5299-7658;
7766;(11) 9653-9782;
7767;(11) 9656-9526;
7768;(22) 6395-9176;
7769;(19) 4306-7452;
7770;(18) 5519-9921;
7771;(81) 9740-9980;
7772;(35) 3554-5359;
7773;(11) 9275-3922;
7774;(12) 2769-6996;
7775;(96) 3677-7325;
7776;(21) 8375-3764;
7777;(92) 6794-9729;
7778;(48) 3835-6000;
7779;(98) 3597-9417;
7780;(99) 4566-8337;
7781;(92) 5602-7567;
7782;(11) 6859-7136;
7783;(83) 4537-7707;
7784;(11) 5033-5982;
7785;(18) 3720-4060;
7786;(24) 8771-6237;
7787;(22) 8677-4344;
7788;(33) 9811-9349;
7789;(11) 5905-8872;
7790;(21) 9284-5108;
7791;(11) 5900-6504;
7792;(21) 4604-7591;
7793;(71) 5076-9757;
7794;(43) 4779-8260;
7795;(61) 4758-7257;
7796;(15) 6640-8398;
7797;(27) 7971-8321;
7798;(11) 8516-6329;
7799;(21) 8998-4962;
7800;(11) 4538-7662;
7801;(81) 8589-8067;
7802;(67) 6891-5618;
7803;(81) 9802-8565;
7804;(14) 5945-2446;
7805;(69) 7290-2515;
7806;(48) 2866-3008;
7807;(31) 2912-3095;
7808;(21) 9982-4696;
7809;(11) 2372-8364;
7810;(91) 9784-5641;
7811;(81) 8235-5444;
7812;(11) 6909-2915;
7813;(71) 6891-8228;
7814;(15) 8060-9250;
7815;(21) 4415-8095;
7816;(65) 6342-3701;
7817;(37) 9163-2821;
7818;(85) 5788-8507;
7819;(71) 6789-8403;
7820;(42) 8935-3586;
7821;(28) 6923-3981;
7822;(91) 6856-3490;
7823;(31) 9758-5796;
7824;(81) 4055-8729;
7825;(55) 9684-6463;
7826;(63) 6425-4890;
7827;(16) 2504-5297;
7828;(11) 7020-6755;
7829;(19) 2618-3674;
7830;(81) 6154-4174;
7831;(11) 8758-2651;
7832;(62) 9556-5696;
7833;(12) 7987-7629;
7834;(37) 7136-3805;
7835;(67) 8120-8627;
7836;(85) 2626-5539;
7837;(11) 8359-8424;
7838;(61) 7996-3689;
7839;(41) 5031-5166;
7840;(51) 8077-5348;
7841;(85) 3047-2439;
7842;(27) 4222-2846;
7843;(51) 8192-8154;
7844;(11) 3446-7193;
7845;(47) 3007-6113;
7846;(85) 4446-6812;
7847;(21) 7207-7091;
7848;(21) 6777-9072;
7849;(71) 2775-2614;
7850;(14) 3698-6589;
7851;(11) 2554-6825;
7852;(85) 2517-9615;
7853;(21) 5028-7217;
7854;(67) 9982-2165;
7855;(11) 3562-8648;
7856;(11) 8213-6216;
7857;(27) 8932-3340;
7858;(11) 2883-3697;
7859;(41) 6657-4622;
7860;(21) 7026-4096;
7861;(81) 3142-4895;
7862;(81) 4816-8346;
7863;(77) 7472-6045;
7864;(14) 3484-6190;
7865;(31) 3451-8459;
7866;(17) 3057-3372;
7867;(81) 4764-3497;
7868;(98) 2491-7256;
7869;(43) 9474-3456;
7870;(19) 2360-6433;
7871;(63) 6004-3113;
7872;(65) 3890-6777;
7873;(75) 3625-8095;
7874;(21) 2736-9629;
7875;(11) 9698-8114;
7876;(11) 9278-4823;
7877;(81) 6363-5701;
7878;(31) 2337-7013;
7879;(84) 9738-3936;
7880;(42) 6071-6746;
7881;(75) 9799-9864;
7882;(11) 9276-6537;
7883;(12) 7826-4342;
7884;(31) 6895-6498;
7885;(11) 3806-4546;
7886;(21) 5709-2685;
7887;(31) 3035-9163;
7888;(67) 7482-2028;
7889;(19) 7236-4451;
7890;(19) 5939-6035;
7891;(21) 7219-6051;
7892;(11) 9625-7664;
7893;(61) 7636-4162;
7894;(47) 9647-4168;
7895;(11) 8451-6448;
7896;(11) 6569-5931;
7897;(11) 3542-3113;
7898;(81) 2614-5335;
7899;(27) 5115-4004;
7900;(16) 4467-2899;
7901;(27) 7467-5090;
7902;(71) 7760-5421;
7903;(11) 9129-9410;
7904;(22) 6950-8433;
7905;(21) 3781-3906;
7906;(22) 4356-8504;
7907;(11) 4595-9783;
7908;(62) 2089-3218;
7909;(11) 3709-8180;
7910;(99) 4213-6909;
7911;(86) 7477-6663;
7912;(92) 7152-5145;
7913;(51) 9806-7470;
7914;(31) 4715-2176;
7915;(47) 8395-7115;
7916;(84) 3524-2190;
7917;(24) 4541-8786;
7918;(61) 2159-8914;
7919;(27) 6801-7872;
7920;(54) 7543-3908;
7921;(11) 3916-2518;
7922;(83) 2682-2364;
7923;(43) 6173-8069;
7924;(91) 4509-3712;
7925;(31) 2951-5930;
7926;(51) 9580-5964;
7927;(31) 9640-4480;
7928;(14) 3730-3734;
7929;(24) 2954-8386;
7930;(11) 3159-9206;
7931;(79) 8559-9942;
7932;(85) 4222-9098;
7933;(11) 9726-4773;
7934;(83) 3492-7986;
7935;(71) 5578-8313;
7936;(11) 6550-6323;
7937;(21) 7674-6615;
7938;(91) 7960-3522;
7939;(27) 4142-6278;
7940;(81) 5973-2533;
7941;(32) 9926-6303;
7942;(55) 3930-2422;
7943;(61) 6084-4621;
7944;(17) 5946-6376;
7945;(21) 7272-9513;
7946;(62) 6244-9185;
7947;(83) 5279-5644;
7948;(43) 2288-4526;
7949;(48) 8473-9826;
7950;(46) 9923-2510;
7951;(12) 4209-9859;
7952;(63) 4796-4787;
7953;(47) 2551-3167;
7954;(93) 7551-3106;
7955;(21) 9100-4912;
7956;(79) 3505-9745;
7957;(11) 4061-6140;
7958;(41) 2917-9098;
7959;(31) 2526-7970;
7960;(65) 5431-3552;
7961;(47) 8106-4886;
7962;(11) 2031-6852;
7963;(61) 8897-4736;
7964;(51) 2161-7217;
7965;(11) 4218-9148;
7966;(51) 7246-9776;
7967;(62) 6958-3008;
7968;(71) 8067-6195;
7969;(19) 5629-8324;
7970;(91) 2769-2967;
7971;(91) 6571-5171;
7972;(11) 4396-7518;
7973;(43) 9769-6029;
7974;(65) 2257-9717;
7975;(63) 5971-7648;
7976;(17) 9560-8299;
7977;(16) 4966-3469;
7978;(19) 5797-6219;
7979;(31) 8246-2167;
7980;(11) 8358-6109;
7981;(11) 9398-7949;
7982;(11) 3524-4661;
7983;(85) 5599-7624;
7984;(61) 5223-5295;
7985;(87) 5003-6212;
7986;(42) 9892-2610;
7987;(22) 3273-5281;
7988;(44) 4623-9511;
7989;(73) 9342-2366;
7990;(19) 2862-4035;
7991;(83) 9451-6181;
7992;(27) 2998-5467;
7993;(17) 7274-4616;
7994;(21) 8298-8798;
7995;(11) 9839-5900;
7996;(11) 9388-4810;
7997;(24) 3359-3640;
7998;(81) 4658-9675;
7999;(61) 5306-5204;
8000;(34) 4161-5677;
8001;(62) 8689-5009;
8002;(45) 7844-2107;
8003;(71) 3425-5327;
8004;(11) 3069-4198;
8005;(38) 9791-2813;
8006;(28) 5223-2836;
8007;(47) 6955-5690;
8008;(11) 8562-6624;
8009;(21) 2298-4144;
8010;(51) 3828-8950;
8011;(62) 3880-2790;
8012;(92) 5452-9050;
8013;(81) 8663-9309;
8014;(21) 9097-3777;
8015;(19) 9119-6432;
8016;(19) 2310-7930;
8017;(31) 3778-3994;
8018;(31) 2374-2819;
8019;(47) 2507-7842;
8020;(11) 7877-6230;
8021;(19) 5479-3517;
8022;(21) 9976-9663;
8023;(51) 5767-2869;
8024;(61) 3311-6371;
8025;(19) 6725-7271;
8026;(21) 3035-8789;
8027;(15) 7179-7438;
8028;(19) 8015-8467;
8029;(34) 3343-6118;
8030;(82) 4063-6419;
8031;(11) 6171-5536;
8032;(71) 3061-9278;
8033;(21) 5273-3199;
8034;(11) 4320-3664;
8035;(27) 6047-3338;
8036;(69) 9571-2130;
8037;(61) 9870-8427;
8038;(63) 4600-4175;
8039;(81) 9661-8307;
8040;(21) 6899-6506;
8041;(62) 2584-4101;
8042;(22) 9557-3662;
8043;(12) 8494-8979;
8044;(19) 4655-6226;
8045;(19) 9247-8603;
8046;(43) 5394-7203;
8047;(22) 2748-2600;
8048;(71) 7666-3598;
8049;(11) 6450-4386;
8050;(71) 5910-4358;
8051;(11) 5305-5124;
8052;(91) 7870-2446;
8053;(21) 6558-6896;
8054;(61) 5810-9642;
8055;(11) 9342-4354;
8056;(11) 7451-2331;
8057;(31) 3115-9379;
8058;(21) 4993-8451;
8059;(12) 6881-8206;
8060;(91) 3672-2186;
8061;(11) 6339-3161;
8062;(48) 2246-8677;
8063;(51) 4273-7420;
8064;(51) 4090-7124;
8065;(48) 7520-8359;
8066;(81) 4389-8337;
8067;(11) 9183-8702;
8068;(43) 7635-4834;
8069;(16) 2550-5918;
8070;(71) 9513-5750;
8071;(21) 4230-4155;
8072;(11) 8150-6350;
8073;(19) 8220-7667;
8074;(85) 9865-7739;
8075;(73) 2117-4930;
8076;(27) 8509-6112;
8077;(67) 6001-5166;
8078;(11) 4929-8450;
8079;(19) 3191-8162;
8080;(19) 2509-4439;
8081;(11) 3104-8141;
8082;(81) 8702-8932;
8083;(21) 4778-8011;
8084;(11) 8574-9302;
8085;(18) 6207-8449;
8086;(62) 4408-3591;
8087;(15) 9065-3060;
8088;(65) 4512-4829;
8089;(21) 2841-9562;
8090;(11) 6492-3117;
8091;(85) 5171-7343;
8092;(81) 8444-9095;
8093;(11) 6422-7292;
8094;(61) 7315-8160;
8095;(71) 4832-6845;
8096;(81) 4181-2901;
8097;(11) 3982-4457;
8098;(11) 8233-5903;
8099;(81) 9237-2855;
8100;(61) 5065-2778;
8101;(21) 7580-4461;
8102;(11) 4101-3224;
8103;(19) 7027-3869;
8104;(51) 8483-5036;
8105;(81) 9130-9703;
8106;(41) 7698-9993;
8107;(51) 6123-7636;
8108;(19) 5056-6791;
8109;(37) 3662-9024;
8110;(61) 8676-8033;
8111;(33) 3895-2546;
8112;(94) 3373-3241;
8113;(35) 7636-5181;
8114;(11) 8042-2976;
8115;(43) 7402-7790;
8116;(69) 9067-4909;
8117;(38) 9253-6187;
8118;(11) 9742-6411;
8119;(95) 2533-3380;
8120;(87) 8108-2715;
8121;(62) 7966-4595;
8122;(69) 5353-9475;
8123;(47) 3196-8688;
8124;(63) 5448-6745;
8125;(61) 5943-4375;
8126;(61) 3118-5155;
8127;(21) 6640-9986;
8128;(11) 3724-8524;
8129;(11) 6314-8258;
8130;(24) 4756-7048;
8131;(91) 2384-7476;
8132;(11) 8799-6574;
8133;(65) 3322-5629;
8134;(81) 9052-4818;
8135;(81) 8101-8266;
8136;(31) 4784-2696;
8137;(85) 7577-3981;
8138;(91) 9562-7140;
8139;(22) 4536-9011;
8140;(48) 4603-9265;
8141;(33) 3306-6766;
8142;(11) 6230-4923;
8143;(12) 6534-7229;
8144;(62) 2204-5081;
8145;(21) 2645-6280;
8146;(61) 9864-6199;
8147;(71) 2043-8195;
8148;(19) 9196-3606;
8149;(11) 4775-4980;
8150;(11) 6819-9104;
8151;(31) 2521-7384;
8152;(64) 8559-4607;
8153;(21) 8588-3642;
8154;(11) 7543-9133;
8155;(51) 4599-7957;
8156;(81) 4894-8143;
8157;(81) 9423-8542;
8158;(87) 5322-6063;
8159;(61) 8260-4102;
8160;(31) 2683-4777;
8161;(34) 8296-4743;
8162;(11) 7842-6710;
8163;(71) 8257-6346;
8164;(51) 9345-8238;
8165;(82) 5499-3903;
8166;(24) 5376-8246;
8167;(31) 5589-3387;
8168;(11) 2452-7286;
8169;(31) 8955-9836;
8170;(84) 6790-5598;
8171;(61) 7954-8089;
8172;(62) 2410-3637;
8173;(61) 9077-7640;
8174;(11) 6984-9667;
8175;(71) 7179-2832;
8176;(21) 6217-6958;
8177;(85) 5882-2886;
8178;(19) 7020-7483;
8179;(21) 8632-2813;
8180;(14) 4195-5209;
8181;(21) 7426-2947;
8182;(75) 9706-9019;
8183;(83) 2004-5532;
8184;(21) 3717-8847;
8185;(81) 6107-4961;
8186;(12) 7085-7114;
8187;(11) 7977-5718;
8188;(81) 6949-5510;
8189;(83) 7800-5304;
8190;(83) 4319-5624;
8191;(62) 8378-5308;
8192;(11) 3049-4270;
8193;(24) 6132-4379;
8194;(21) 6302-2878;
8195;(61) 6467-9603;
8196;(98) 2672-4594;
8197;(11) 2307-2834;
8198;(35) 3426-6314;
8199;(21) 3681-6878;
8200;(98) 3341-2062;
8201;(21) 6724-9653;
8202;(32) 3594-4969;
8203;(31) 4889-5611;
8204;(51) 3322-9068;
8205;(18) 5223-4916;
8206;(18) 7046-2553;
8207;(41) 4804-9804;
8208;(87) 6820-6585;
8209;(69) 9125-3043;
8210;(62) 6168-9941;
8211;(71) 8797-5021;
8212;(27) 3530-5896;
8213;(32) 8572-9927;
8214;(19) 2410-3922;
8215;(62) 3203-6034;
8216;(48) 5743-7157;
8217;(75) 5497-9591;
8218;(87) 7475-8138;
8219;(92) 9695-5138;
8220;(71) 4446-5023;
8221;(14) 3095-3145;
8222;(77) 8171-4005;
8223;(17) 6015-9978;
8224;(82) 6406-7857;
8225;(11) 6506-4702;
8226;(11) 6979-5700;
8227;(16) 7718-5288;
8228;(15) 4595-6579;
8229;(96) 4225-3909;
8230;(47) 2434-4359;
8231;(31) 8420-3113;
8232;(21) 3516-2277;
8233;(13) 7458-2096;
8234;(14) 6490-3437;
8235;(11) 4665-3280;
8236;(11) 7153-8466;
8237;(37) 2468-4291;
8238;(61) 2107-9829;
8239;(17) 3410-2349;
8240;(81) 5442-8615;
8241;(11) 4330-4306;
8242;(11) 2385-4164;
8243;(21) 3464-2946;
8244;(34) 2454-2796;
8245;(21) 7650-8472;
8246;(61) 7758-7478;
8247;(45) 7302-5758;
8248;(21) 8957-4747;
8249;(21) 4171-8480;
8250;(79) 6835-6618;
8251;(11) 6082-7777;
8252;(98) 7525-9529;
8253;(14) 8445-2108;
8254;(11) 2915-4030;
8255;(75) 7785-9688;
8256;(47) 8137-5522;
8257;(81) 9242-9559;
8258;(11) 9505-9027;
8259;(31) 2511-3657;
8260;(11) 9666-7055;
8261;(51) 2045-7576;
8262;(31) 7925-6790;
8263;(11) 8562-6156;
8264;(37) 9926-4031;
8265;(81) 3736-9347;
8266;(62) 4265-9434;
8267;(12) 4147-9619;
8268;(45) 7673-6268;
8269;(11) 9631-5308;
8270;(19) 9485-3413;
8271;(11) 2608-2496;
8272;(19) 9097-7619;
8273;(47) 7221-5876;
8274;(19) 8909-7230;
8275;(15) 6614-6470;
8276;(43) 4233-8860;
8277;(19) 7116-6652;
8278;(22) 2403-7412;
8279;(35) 6089-6623;
8280;(85) 7962-5743;
8281;(81) 7635-6693;
8282;(11) 3474-5868;
8283;(82) 2350-6714;
8284;(19) 2810-3085;
8285;(16) 9525-4485;
8286;(85) 5727-9091;
8287;(31) 4589-8426;
8288;(62) 8149-3646;
8289;(91) 8151-7970;
8290;(17) 9108-4800;
8291;(65) 4100-7274;
8292;(32) 5902-8588;
8293;(11) 4124-6378;
8294;(21) 6476-8034;
8295;(22) 2952-6524;
8296;(16) 8330-4194;
8297;(21) 4661-8642;
8298;(47) 9354-2867;
8299;(16) 4269-6582;
8300;(11) 7105-2978;
8301;(81) 7890-4088;
8302;(47) 8315-4439;
8303;(51) 5334-8037;
8304;(67) 6198-7486;
8305;(61) 8025-4172;
8306;(11) 6238-9660;
8307;(49) 8616-2067;
8308;(81) 2625-3293;
8309;(11) 4482-5747;
8310;(83) 6744-8314;
8311;(11) 4608-4788;
8312;(85) 6566-8338;
8313;(61) 7064-6013;
8314;(18) 9542-7387;
8315;(71) 3272-8977;
8316;(11) 7542-3892;
8317;(85) 8757-5051;
8318;(87) 6614-6453;
8319;(85) 6895-7108;
8320;(11) 4768-9496;
8321;(67) 3756-2977;
8322;(81) 7504-2899;
8323;(49) 9978-7892;
8324;(11) 9388-2716;
8325;(61) 2220-6127;
8326;(12) 5238-2597;
8327;(12) 7823-5864;
8328;(65) 9469-3571;
8329;(61) 6378-6034;
8330;(21) 6970-8163;
8331;(11) 6241-2070;
8332;(11) 3845-2088;
8333;(19) 3071-8605;
8334;(11) 3884-8524;
8335;(31) 3260-3077;
8336;(51) 2493-9917;
8337;(62) 2066-5005;
8338;(46) 7369-3238;
8339;(51) 3957-8378;
8340;(21) 5241-3243;
8341;(84) 4660-9864;
8342;(41) 3037-4649;
8343;(21) 9166-6468;
8344;(73) 8199-3757;
8345;(31) 6212-9180;
8346;(12) 8657-8557;
8347;(17) 5009-5639;
8348;(18) 6401-2431;
8349;(62) 8777-8644;
8350;(38) 2639-4897;
8351;(64) 7227-5317;
8352;(11) 6624-9524;
8353;(19) 8825-8278;
8354;(11) 2611-7532;
8355;(85) 2853-5488;
8356;(11) 5991-4242;
8357;(11) 2273-8606;
8358;(41) 2991-7567;
8359;(62) 7727-6676;
8360;(19) 7246-9160;
8361;(81) 3866-9482;
8362;(42) 6028-7202;
8363;(21) 8450-7311;
8364;(27) 5680-4723;
8365;(11) 2394-8924;
8366;(11) 3462-4115;
8367;(11) 8249-2231;
8368;(85) 9717-3129;
8369;(67) 3880-7549;
8370;(16) 2707-9866;
8371;(27) 9866-5072;
8372;(62) 8414-6424;
8373;(33) 5362-4216;
8374;(98) 2086-2756;
8375;(54) 6648-7791;
8376;(31) 9515-3543;
8377;(11) 9074-4067;
8378;(43) 9041-4733;
8379;(11) 5581-8879;
8380;(81) 6727-4359;
8381;(14) 2972-7963;
8382;(35) 4466-8781;
8383;(31) 7948-4320;
8384;(53) 8080-4030;
8385;(21) 8200-6473;
8386;(61) 4355-5997;
8387;(62) 5295-5024;
8388;(81) 7344-6643;
8389;(71) 3593-6587;
8390;(33) 3186-4747;
8391;(96) 6911-6438;
8392;(31) 5175-6141;
8393;(51) 8231-4381;
8394;(31) 5943-3496;
8395;(21) 8995-2306;
8396;(61) 9685-8282;
8397;(11) 3128-5457;
8398;(62) 7222-2835;
8399;(19) 4639-9928;
8400;(32) 6171-8494;
8401;(18) 7640-7637;
8402;(51) 5668-3918;
8403;(24) 3290-2472;
8404;(47) 6314-6897;
8405;(95) 3040-4606;
8406;(24) 7387-2143;
8407;(14) 8655-9345;
8408;(11) 9251-5867;
8409;(81) 8530-9729;
8410;(54) 3212-8047;
8411;(15) 9704-6964;
8412;(92) 6193-8110;
8413;(55) 2572-6767;
8414;(62) 4540-7289;
8415;(34) 2531-9792;
8416;(12) 4588-8837;
8417;(62) 2908-5308;
8418;(85) 8303-6254;
8419;(21) 6864-8858;
8420;(84) 3005-4679;
8421;(21) 6501-5210;
8422;(67) 7522-5775;
8423;(21) 2984-7872;
8424;(11) 9459-5819;
8425;(62) 9654-3645;
8426;(19) 3138-8273;
8427;(11) 2747-7357;
8428;(94) 7768-2928;
8429;(11) 8685-4968;
8430;(81) 3646-4732;
8431;(12) 5202-6596;
8432;(87) 7314-2778;
8433;(24) 9406-8107;
8434;(47) 8985-6970;
8435;(19) 8878-8151;
8436;(73) 7399-7576;
8437;(11) 7516-9675;
8438;(64) 8292-9543;
8439;(11) 5248-3706;
8440;(11) 7072-3234;
8441;(11) 5933-4489;
8442;(54) 8188-4321;
8443;(11) 4120-5070;
8444;(51) 6229-2255;
8445;(48) 4734-9129;
8446;(53) 8852-4364;
8447;(62) 4575-7676;
8448;(83) 2364-3300;
8449;(11) 8763-3785;
8450;(91) 4715-8381;
8451;(41) 9993-7489;
8452;(98) 4034-7784;
8453;(16) 3358-5453;
8454;(88) 7629-2169;
8455;(11) 6228-3820;
8456;(11) 4964-8694;
8457;(21) 5336-3488;
8458;(11) 2653-8800;
8459;(31) 9807-6512;
8460;(18) 4268-3469;
8461;(11) 4373-4395;
8462;(71) 9916-6126;
8463;(11) 3635-4237;
8464;(16) 5501-6723;
8465;(11) 3002-8663;
8466;(16) 3977-3724;
8467;(81) 9276-9846;
8468;(11) 2291-8940;
8469;(12) 9967-3869;
8470;(11) 8903-2343;
8471;(21) 9954-8771;
8472;(21) 2203-2832;
8473;(73) 5397-4181;
8474;(14) 7584-6939;
8475;(81) 7198-2750;
8476;(11) 9686-4196;
8477;(18) 2292-5823;
8478;(42) 6434-6171;
8479;(71) 5405-6368;
8480;(41) 4830-8394;
8481;(46) 7745-3667;
8482;(12) 6930-2011;
8483;(65) 8521-6868;
8484;(16) 8464-6957;
8485;(11) 5754-7365;
8486;(19) 8569-4658;
8487;(43) 3426-2354;
8488;(11) 5160-7239;
8489;(31) 9533-9442;
8490;(81) 6913-5965;
8491;(19) 5487-2845;
8492;(11) 5251-7797;
8493;(21) 8313-8682;
8494;(11) 7233-7414;
8495;(48) 3201-4281;
8496;(11) 4593-8037;
8497;(91) 9392-7956;
8498;(21) 5769-8873;
8499;(48) 6972-7595;
8500;(81) 2980-4599;
8501;(51) 2052-7105;
8502;(61) 5394-5618;
8503;(19) 6820-2792;
8504;(51) 2743-3803;
8505;(11) 9380-8034;
